Date,Actual_Ret,Prob,ATR_Pct,Position,Strat_Ret
2023-03-06,-0.009506895048812334,0.5201669,0.03588223108952554,0.1210012435913086,-0.0011503461235983468
2023-03-07,-0.022437472391169118,0.51985,0.035667628863551536,0.11910009384155273,-0.0026723050673554904
2023-03-08,-0.06388169730657518,0.51931673,0.036198074190826664,0.11590039730072021,-0.007403914098076413
2023-03-09,-0.010442692083692516,0.51844096,0.0421168876795183,0.11064577102661133,-0.001155439717193649
2023-03-10,0.015024507857790617,0.5167655,0.042421104347838835,0.10059285163879395,0.0015113580898846253
2023-03-11,0.07264804225261712,0.51523376,0.042021298821623865,0.09140253067016602,0.006640214910122353
2023-03-12,0.0918599391330703,0.5144601,0.04238833600763895,0.0867605209350586,0.007969816172247955
2023-03-13,0.022833529552860565,0.5151808,0.04386281499097758,0.09108495712280273,0.0020797910602845535
2023-03-14,-0.015718497080592527,0.5167675,0.046789298412761034,0.10060501098632812,-0.0015813595714815778
2023-03-15,0.028940970979109415,0.51818335,0.04795912273485415,0.1091001033782959,0.0031574629256890985
2023-03-16,0.0915382366931726,0.5191761,0.046247246386424225,0.11505675315856934,0.010532092303777054
2023-03-17,-0.017960573857961144,0.52044904,0.04666226023765169,0.12269425392150879,-0.002203659209504697
2023-03-18,0.03883042537639571,0.522079,0.047158916157747165,0.13247394561767578,0.005144019659623863
2023-03-19,-0.009188807742989342,0.5233873,0.04611341745471458,0.14032387733459473,-0.0012894091305784108
2023-03-20,0.013917915171174959,0.5251319,0.04668755038438749,0.15079128742218018,0.002098700346894165
2023-03-21,-0.030875102511240874,0.52638006,0.04563921164363692,0.1582803726196289,-0.004886922730148445
2023-03-22,0.037610483876124916,0.527758,0.04964829670744761,0.1665480136871338,0.0062639513833805775
2023-03-23,-0.030170604453767236,0.5283116,0.048552890414873436,0.16986966133117676,-0.0051250703607183335
2023-03-24,0.00030882732901125104,0.52896833,0.05004132096485792,0.17381000518798828,5.3677279657638106e-05
2023-03-25,0.01822496367160109,0.52889943,0.04809438921339171,0.17339658737182617,0.0031601465056311363
2023-03-26,-0.030610293346195108,0.52900743,0.04583602534530578,0.17404460906982422,-0.005327556538951169
2023-03-27,0.005007183266062188,0.52926147,0.04787638066307774,0.1755688190460205,0.0008791052527695343
2023-03-28,0.039117969089514086,0.5286353,0.04656187825965854,0.17181193828582764,0.006720934091074507
2023-03-29,-0.011354726247076305,0.5283593,0.04512983279946398,0.17015576362609863,-0.0019320721153365738
2023-03-30,0.01546498944228887,0.5283663,0.04620409101340033,0.1701979637145996,0.0026321097119453474
2023-03-31,-0.00044379564413691034,0.5281256,0.04511851237582822,0.1687535047531128,-7.489207034226885e-05
